temp_max,temp_min,temp_mean,rh_max,rh_min,rh_mean,ws_max,ws_gust_max,ws_mean,precip,rain,et0,station,lat,lon,date
29.9,23.8,25.2,99,82,94,4.16,12.1,1.79,44.5,44.5,1.85,춘천,37.9026,127.7358,2022-08-07
26.5,24.7,25.6,98,94,96,4.83,12.8,3.57,28.8,28.8,1.01,춘천,37.9026,127.7358,2022-08-08
26.7,22.0,25.1,98,89,94,3.85,13.9,2.33,118.6,118.6,0.9,춘천,37.9026,127.7358,2022-08-09
29.2,20.9,25.0,97,65,84,2.88,8.3,1.35,12.8,12.8,3.63,춘천,37.9026,127.7358,2022-08-10
26.7,21.6,24.1,99,73,89,3.45,8.7,1.83,13.2,13.2,2.46,춘천,37.9026,127.7358,2022-08-11
31.7,20.9,25.8,100,43,77,2.3,6.1,1.24,0.0,0.0,5.11,춘천,37.9026,127.7358,2022-08-12
26.0,22.2,24.2,100,79,92,2.14,6.4,0.93,25.1,25.1,1.93,춘천,37.9026,127.7358,2022-08-13
30.8,22.1,26.1,99,67,87,2.64,8.5,1.43,7.3,7.3,3.36,춘천,37.9026,127.7358,2022-08-14
29.5,24.6,26.4,98,79,91,6.4,19.1,4.83,23.3,23.3,1.94,춘천,37.9026,127.7358,2022-08-15
29.7,23.5,26.3,99,60,80,3.94,10.0,2.19,0.9,0.9,4.69,춘천,37.9026,127.7358,2022-08-16
28.7,21.2,24.1,95,64,83,3.71,9.2,1.48,4.0,4.0,3.72,춘천,37.9026,127.7358,2022-08-17
28.5,19.4,23.7,96,62,83,2.55,6.3,1.33,0.2,0.2,3.37,춘천,37.9026,127.7358,2022-08-18
26.4,21.4,23.9,100,71,91,5.16,14.0,2.49,9.4,9.4,1.84,춘천,37.9026,127.7358,2022-08-19
30.2,23.9,26.3,100,61,83,3.68,9.3,1.69,2.9,2.9,4.21,춘천,37.9026,127.7358,2022-08-20
29.9,20.7,25.5,98,60,82,1.81,4.9,1.17,0.0,0.0,3.87,춘천,37.9026,127.7358,2022-08-21
29.2,21.8,25.4,100,67,85,3.98,10.0,1.96,0.7,0.7,3.07,춘천,37.9026,127.7358,2022-08-22
29.5,22.2,25.2,88,57,76,3.69,9.7,1.59,1.7,1.7,4.22,춘천,37.9026,127.7358,2022-08-23
27.7,20.2,23.5,93,55,75,2.86,7.0,1.62,0.0,0.0,3.34,춘천,37.9026,127.7358,2022-08-24
23.6,19.1,21.5,95,77,87,3.08,7.5,1.45,6.8,6.8,1.61,춘천,37.9026,127.7358,2022-08-25
27.5,18.6,22.2,99,49,80,2.48,6.6,1.7,0.3,0.3,4.04,춘천,37.9026,127.7358,2022-08-26
23.9,16.0,20.2,97,48,71,2.93,7.4,1.85,0.2,0.2,4.48,춘천,37.9026,127.7358,2022-08-27
25.8,13.1,20.0,96,49,72,2.02,5.8,1.39,0.0,0.0,4.5,춘천,37.9026,127.7358,2022-08-28
20.9,19.0,19.9,90,67,80,1.4,4.5,0.81,1.8,1.8,1.23,춘천,37.9026,127.7358,2022-08-29
20.1,17.6,19.0,93,75,88,2.61,6.4,1.79,24.3,24.3,0.82,춘천,37.9026,127.7358,2022-08-30
23.9,18.0,20.5,95,69,85,3.86,9.2,2.28,0.9,0.9,2.01,춘천,37.9026,127.7358,2022-08-31
29.0,15.9,21.9,100,40,78,2.61,4.8,1.33,0.0,0.0,4.39,춘천,37.9026,127.7358,2022-09-01
27.6,16.9,21.8,94,51,76,4.18,10.4,2.71,0.0,0.0,4.27,춘천,37.9026,127.7358,2022-09-02
26.2,17.9,21.5,92,60,76,4.05,10.2,2.78,0.0,0.0,3.43,춘천,37.9026,127.7358,2022-09-03
23.7,18.6,21.6,95,79,88,4.0,11.1,1.96,28.4,28.4,1.19,춘천,37.9026,127.7358,2022-09-04
22.7,17.4,20.3,100,84,92,5.39,14.4,2.97,90.6,90.6,0.78,춘천,37.9026,127.7358,2022-09-05
25.4,16.7,19.8,91,46,75,5.41,14.6,3.69,64.1,64.1,3.15,춘천,37.9026,127.7358,2022-09-06
26.0,14.9,20.0,100,45,77,2.32,6.0,1.3,0.0,0.0,4.08,춘천,37.9026,127.7358,2022-09-07
27.7,13.4,20.4,100,37,74,1.91,4.3,1.13,0.0,0.0,4.19,춘천,37.9026,127.7358,2022-09-08
28.7,16.8,21.1,97,41,73,2.5,7.0,1.61,0.0,0.0,4.18,춘천,37.9026,127.7358,2022-09-09
26.7,15.9,20.7,88,53,75,3.3,8.5,2.28,0.0,0.0,3.56,춘천,37.9026,127.7358,2022-09-10
24.2,18.5,21.2,91,70,83,3.21,7.6,2.06,0.8,0.8,1.82,춘천,37.9026,127.7358,2022-09-11
26.4,18.1,22.5,96,65,82,1.51,4.4,1.03,0.3,0.3,2.93,춘천,37.9026,127.7358,2022-09-12
27.5,20.9,23.4,93,63,80,3.35,8.6,2.46,0.6,0.6,2.83,춘천,37.9026,127.7358,2022-09-13
25.7,20.9,22.5,83,51,70,5.5,14.3,3.92,0.4,0.4,3.42,춘천,37.9026,127.7358,2022-09-14
28.6,19.6,23.0,86,57,75,3.78,9.5,3.15,0.0,0.0,3.73,춘천,37.9026,127.7358,2022-09-15
29.8,19.0,23.6,94,60,82,4.12,10.5,2.13,8.5,8.5,3.26,춘천,37.9026,127.7358,2022-09-16
29.1,22.0,24.8,98,66,86,3.26,8.1,1.39,0.9,0.9,2.96,춘천,37.9026,127.7358,2022-09-17
30.8,21.1,24.9,95,63,81,4.11,10.6,2.66,0.0,0.0,3.81,춘천,37.9026,127.7358,2022-09-18
24.1,16.5,21.9,77,57,69,7.66,18.5,4.81,0.0,0.0,3.97,춘천,37.9026,127.7358,2022-09-19
22.0,13.2,17.2,92,40,68,2.64,7.2,1.83,0.0,0.0,3.55,춘천,37.9026,127.7358,2022-09-20
22.3,11.1,16.8,99,45,74,1.97,4.4,1.13,0.0,0.0,3.48,춘천,37.9026,127.7358,2022-09-21
22.2,11.9,17.6,100,50,76,1.91,4.6,0.8,0.0,0.0,3.36,춘천,37.9026,127.7358,2022-09-22
22.1,11.3,16.5,100,55,80,6.88,17.1,2.26,2.7,2.7,2.49,춘천,37.9026,127.7358,2022-09-23
21.8,9.5,15.5,100,47,77,2.33,6.6,1.29,0.0,0.0,3.25,춘천,37.9026,127.7358,2022-09-24
23.2,12.2,17.1,97,42,74,1.92,4.5,1.06,0.0,0.0,3.09,춘천,37.9026,127.7358,2022-09-25
24.2,13.3,18.2,100,51,78,1.6,4.0,0.97,0.0,0.0,3.21,춘천,37.9026,127.7358,2022-09-26
26.1,12.6,18.5,100,40,75,2.1,4.9,1.54,0.0,0.0,3.49,춘천,37.9026,127.7358,2022-09-27
24.5,14.4,18.5,100,55,82,2.16,4.7,1.22,0.0,0.0,2.64,춘천,37.9026,127.7358,2022-09-28
24.5,12.6,17.8,100,51,81,2.16,5.0,1.06,0.0,0.0,3.2,춘천,37.9026,127.7358,2022-09-29
25.4,11.6,18.2,100,48,79,2.33,5.8,1.27,0.0,0.0,3.32,춘천,37.9026,127.7358,2022-09-30
26.0,12.2,18.7,100,46,78,2.31,5.9,1.22,0.0,0.0,3.24,춘천,37.9026,127.7358,2022-10-01
19.4,15.1,17.8,94,81,88,2.79,7.5,1.67,8.4,8.4,0.75,춘천,37.9026,127.7358,2022-10-02
22.7,17.6,20.0,98,90,94,6.64,17.4,2.01,93.3,93.3,0.73,춘천,37.9026,127.7358,2022-10-03
21.9,14.3,18.8,99,70,84,4.55,17.5,2.66,33.4,33.4,1.46,춘천,37.9026,127.7358,2022-10-04
16.8,12.4,14.2,86,67,79,2.85,7.4,2.3,2.4,2.4,1.67,춘천,37.9026,127.7358,2022-10-05
16.4,11.9,13.5,89,72,82,4.39,10.9,2.82,4.4,4.4,1.45,춘천,37.9026,127.7358,2022-10-06
15.6,10.2,12.6,90,63,79,3.74,9.6,2.78,0.0,0.0,1.63,춘천,37.9026,127.7358,2022-10-07
18.3,8.3,12.5,96,49,78,2.31,5.7,1.59,0.0,0.0,2.52,춘천,37.9026,127.7358,2022-10-08
15.9,10.7,13.0,94,66,82,3.3,9.9,1.23,10.5,10.5,1.03,춘천,37.9026,127.7358,2022-10-09
11.0,6.3,8.8,94,57,76,6.61,15.8,3.95,1.0,1.0,1.78,춘천,37.9026,127.7358,2022-10-10
15.4,5.9,9.9,91,53,71,2.82,9.1,1.49,0.0,0.0,2.27,춘천,37.9026,127.7358,2022-10-11
18.6,5.2,11.8,100,46,76,1.92,4.3,1.18,0.0,0.0,2.48,춘천,37.9026,127.7358,2022-10-12
19.6,8.8,13.5,100,59,82,1.91,4.3,1.31,0.0,0.0,2.46,춘천,37.9026,127.7358,2022-10-13
20.5,9.0,14.6,100,57,83,1.94,3.8,1.1,0.0,0.0,2.18,춘천,37.9026,127.7358,2022-10-14
21.7,9.8,15.8,97,39,74,2.02,4.1,1.15,0.0,0.0,2.53,춘천,37.9026,127.7358,2022-10-15
18.1,13.0,15.2,98,78,89,1.53,3.6,0.96,0.5,0.5,0.83,춘천,37.9026,127.7358,2022-10-16
13.2,5.3,9.9,100,35,68,3.67,9.1,1.97,0.0,0.0,2.42,춘천,37.9026,127.7358,2022-10-17
13.2,4.9,8.4,98,41,67,2.21,5.0,1.1,0.0,0.0,2.2,춘천,37.9026,127.7358,2022-10-18
14.8,2.6,8.7,100,38,74,1.65,4.6,1.16,0.0,0.0,2.14,춘천,37.9026,127.7358,2022-10-19
17.7,6.5,10.5,100,47,82,2.26,5.8,1.09,0.0,0.0,2.03,춘천,37.9026,127.7358,2022-10-20
17.4,8.0,11.8,100,39,79,2.9,7.9,1.66,0.0,0.0,2.06,춘천,37.9026,127.7358,2022-10-21
18.5,7.6,12.5,98,59,82,2.55,7.0,1.41,0.1,0.1,2.17,춘천,37.9026,127.7358,2022-10-22
17.0,7.6,12.5,98,49,73,3.03,8.0,1.86,1.0,1.0,2.12,춘천,37.9026,127.7358,2022-10-23
13.8,3.4,8.2,100,40,73,4.8,12.1,2.29,0.0,0.0,1.91,춘천,37.9026,127.7358,2022-10-24
15.0,3.7,9.0,88,43,69,2.77,7.7,1.66,0.0,0.0,2.09,춘천,37.9026,127.7358,2022-10-25
15.7,3.7,10.4,99,45,75,2.11,5.3,1.13,0.0,0.0,2.03,춘천,37.9026,127.7358,2022-10-26
18.2,4.3,10.4,100,56,83,2.08,4.6,1.02,0.0,0.0,1.71,춘천,37.9026,127.7358,2022-10-27
17.8,5.8,11.0,98,51,81,3.8,9.0,1.95,0.0,0.0,1.92,춘천,37.9026,127.7358,2022-10-28
17.2,7.7,11.7,100,48,81,2.35,6.0,1.39,0.0,0.0,1.86,춘천,37.9026,127.7358,2022-10-29
17.5,7.5,11.7,100,51,82,2.34,5.9,1.56,0.0,0.0,1.85,춘천,37.9026,127.7358,2022-10-30
17.2,7.6,11.8,100,57,84,1.75,3.7,1.0,0.0,0.0,1.63,춘천,37.9026,127.7358,2022-10-31
16.9,6.6,12.0,100,45,79,2.7,7.2,1.27,0.0,0.0,1.83,춘천,37.9026,127.7358,2022-11-01
16.6,3.2,8.7,100,29,74,2.25,5.0,1.06,0.0,0.0,1.99,춘천,37.9026,127.7358,2022-11-02
13.5,4.8,8.2,100,48,74,3.0,7.8,1.38,0.0,0.0,1.31,춘천,37.9026,127.7358,2022-11-03
8.8,-0.7,3.7,73,28,55,2.89,7.4,1.47,0.0,0.0,1.72,춘천,37.9026,127.7358,2022-11-04
11.1,-1.8,3.7,98,31,72,2.55,6.3,1.66,0.0,0.0,1.61,춘천,37.9026,127.7358,2022-11-05
13.1,3.7,7.2,99,48,77,2.2,6.3,1.0,0.0,0.0,1.6,춘천,37.9026,127.7358,2022-11-06
14.3,2.6,8.0,100,49,80,2.88,7.6,1.39,0.0,0.0,1.51,춘천,37.9026,127.7358,2022-11-07
15.2,4.2,10.2,99,52,76,2.11,5.9,1.21,0.1,0.1,1.47,춘천,37.9026,127.7358,2022-11-08
13.9,2.5,8.0,100,59,85,2.05,5.2,1.08,0.0,0.0,1.12,춘천,37.9026,127.7358,2022-11-09
17.4,6.1,10.9,100,59,83,2.0,5.7,1.32,0.1,0.1,1.42,춘천,37.9026,127.7358,2022-11-10
19.2,7.4,12.6,95,51,77,2.2,5.1,1.21,0.0,0.0,1.74,춘천,37.9026,127.7358,2022-11-11
21.5,6.7,13.6,96,55,83,5.03,15.9,2.02,17.2,17.2,1.71,춘천,37.9026,127.7358,2022-11-12
16.8,8.9,12.1,97,67,83,4.18,12.8,2.62,6.5,6.5,0.79,춘천,37.9026,127.7358,2022-11-13
12.9,3.0,9.1,88,53,76,3.73,9.3,1.85,0.6,0.6,1.04,춘천,37.9026,127.7358,2022-11-14
11.6,0.8,6.0,100,48,81,3.7,9.0,1.76,2.9,2.7,1.25,춘천,37.9026,127.7358,2022-11-15
11.6,3.4,6.5,100,44,81,2.93,7.7,1.75,0.0,0.0,1.42,춘천,37.9026,127.7358,2022-11-16
13.5,2.5,7.7,100,59,84,1.82,4.5,0.91,0.0,0.0,1.44,춘천,37.9026,127.7358,2022-11-17
15.0,1.1,7.4,100,53,82,2.7,4.9,1.35,0.0,0.0,1.48,춘천,37.9026,127.7358,2022-11-18
15.5,4.2,8.7,95,61,84,2.12,4.6,1.53,0.0,0.0,1.26,춘천,37.9026,127.7358,2022-11-19
16.2,5.3,9.5,100,50,81,1.91,4.8,1.27,0.0,0.0,1.44,춘천,37.9026,127.7358,2022-11-20
15.9,4.9,9.3,97,57,85,2.32,6.0,1.31,0.0,0.0,1.11,춘천,37.9026,127.7358,2022-11-21
14.1,4.8,8.9,100,51,81,2.53,6.1,1.55,0.2,0.2,1.02,춘천,37.9026,127.7358,2022-11-22
15.0,4.8,9.5,93,45,79,2.42,6.1,1.76,5.1,5.1,1.39,춘천,37.9026,127.7358,2022-11-23
13.0,3.0,7.3,99,60,85,2.2,5.8,1.2,0.0,0.0,1.24,춘천,37.9026,127.7358,2022-11-24
14.8,3.8,9.0,100,48,78,4.53,11.9,2.38,0.2,0.2,1.53,춘천,37.9026,127.7358,2022-11-25
10.6,-0.5,5.4,96,28,61,3.58,12.1,2.15,0.6,0.6,1.48,춘천,37.9026,127.7358,2022-11-26
10.1,-1.9,3.5,81,34,60,2.0,3.7,0.99,0.0,0.0,1.21,춘천,37.9026,127.7358,2022-11-27
12.3,2.5,7.1,96,61,81,2.22,9.5,1.28,21.0,21.0,0.67,춘천,37.9026,127.7358,2022-11-28
10.6,-1.3,7.2,97,31,67,3.64,10.1,1.85,5.1,4.9,1.18,춘천,37.9026,127.7358,2022-11-29
-1.9,-8.6,-6.1,48,27,34,3.8,10.2,2.77,0.1,0.1,1.26,춘천,37.9026,127.7358,2022-11-30
-1.8,-8.6,-5.4,57,25,34,3.72,9.9,2.04,0.0,0.0,1.17,춘천,37.9026,127.7358,2022-12-01
0.9,-6.3,-3.7,70,13,36,2.63,7.3,1.65,0.0,0.0,1.2,춘천,37.9026,127.7358,2022-12-02
7.1,-1.4,1.4,78,42,63,5.31,12.8,2.2,1.1,0.0,1.04,춘천,37.9026,127.7358,2022-12-03
0.0,-5.3,-3.2,42,28,34,2.73,7.3,1.83,0.0,0.0,1.13,춘천,37.9026,127.7358,2022-12-04
2.2,-5.7,-3.2,67,15,38,3.09,7.9,1.47,0.0,0.0,1.17,춘천,37.9026,127.7358,2022-12-05
2.8,-5.2,-1.6,89,43,71,5.0,12.5,2.17,0.0,0.0,0.86,춘천,37.9026,127.7358,2022-12-06
7.1,-3.9,0.6,92,42,73,5.1,13.4,2.51,0.0,0.0,1.17,춘천,37.9026,127.7358,2022-12-07
7.1,-3.3,1.0,98,29,75,2.42,5.4,1.5,0.0,0.0,1.04,춘천,37.9026,127.7358,2022-12-08
8.0,-0.1,2.6,95,48,77,2.87,7.5,1.42,0.0,0.0,0.79,춘천,37.9026,127.7358,2022-12-09
7.4,-1.0,1.9,100,30,70,2.31,4.9,0.96,0.0,0.0,0.95,춘천,37.9026,127.7358,2022-12-10
7.4,-1.2,1.7,100,20,70,1.7,4.7,0.74,0.0,0.0,1.12,춘천,37.9026,127.7358,2022-12-11
4.8,-0.4,1.6,98,41,76,3.37,8.9,1.65,1.7,0.0,0.92,춘천,37.9026,127.7358,2022-12-12
1.9,-6.7,-0.5,95,39,66,5.61,14.6,3.27,0.7,0.0,1.05,춘천,37.9026,127.7358,2022-12-13
-6.0,-11.5,-8.8,44,23,31,4.4,11.7,3.03,0.0,0.0,1.1,춘천,37.9026,127.7358,2022-12-14
-0.2,-11.2,-4.4,90,45,67,4.8,12.0,2.38,2.0,0.0,0.52,춘천,37.9026,127.7358,2022-12-15
-0.3,-15.2,-7.2,89,14,50,2.71,7.0,1.75,0.0,0.0,0.94,춘천,37.9026,127.7358,2022-12-16
-3.8,-10.1,-6.9,48,21,34,4.27,11.1,2.27,0.1,0.0,1.02,춘천,37.9026,127.7358,2022-12-17
-6.9,-11.2,-9.7,42,21,33,3.79,10.4,2.23,0.0,0.0,0.87,춘천,37.9026,127.7358,2022-12-18
-3.0,-10.8,-7.5,60,26,42,3.13,9.0,1.97,0.0,0.0,0.92,춘천,37.9026,127.7358,2022-12-19
1.2,-8.9,-4.4,84,35,63,2.11,5.7,1.29,0.0,0.0,0.81,춘천,37.9026,127.7358,2022-12-20
2.3,-3.2,-0.7,97,56,77,2.82,7.5,1.4,3.0,0.0,0.34,춘천,37.9026,127.7358,2022-12-21
-5.3,-16.6,-10.9,85,51,69,4.01,10.5,2.74,0.0,0.0,0.62,춘천,37.9026,127.7358,2022-12-22
-11.2,-21.0,-15.5,69,46,59,3.26,9.2,2.13,0.0,0.0,0.49,춘천,37.9026,127.7358,2022-12-23
-2.5,-15.1,-9.4,87,41,63,2.33,5.7,0.95,0.0,0.0,0.67,춘천,37.9026,127.7358,2022-12-24
1.4,-10.4,-6.0,98,35,71,2.11,6.1,1.32,0.0,0.0,0.81,춘천,37.9026,127.7358,2022-12-25
0.4,-7.3,-4.6,100,45,78,2.28,5.4,1.13,0.0,0.0,0.67,춘천,37.9026,127.7358,2022-12-26
2.6,-6.5,-3.8,98,33,79,2.98,7.1,1.13,0.0,0.0,0.84,춘천,37.9026,127.7358,2022-12-27
-1.3,-6.9,-4.0,97,30,60,3.5,9.9,2.13,0.0,0.0,0.96,춘천,37.9026,127.7358,2022-12-28
0.1,-6.8,-4.2,68,32,52,2.42,7.6,1.69,0.0,0.0,0.99,춘천,37.9026,127.7358,2022-12-29
1.1,-5.5,-2.7,97,28,62,2.92,7.1,1.36,0.0,0.0,0.93,춘천,37.9026,127.7358,2022-12-30
2.6,-6.6,-2.7,89,54,74,3.95,9.5,2.03,0.0,0.0,0.75,춘천,37.9026,127.7358,2022-12-31
2.6,-4.7,-1.8,92,27,60,3.1,8.6,1.88,0.0,0.0,1.11,춘천,37.9026,127.7358,2023-01-01
-0.0,-7.2,-4.6,62,23,46,2.28,6.8,1.28,0.0,0.0,0.97,춘천,37.9026,127.7358,2023-01-02
0.3,-8.0,-5.1,71,22,50,2.83,7.9,1.51,0.0,0.0,0.99,춘천,37.9026,127.7358,2023-01-03
1.6,-6.9,-3.7,88,26,62,2.91,8.4,1.69,0.0,0.0,1.01,춘천,37.9026,127.7358,2023-01-04
3.7,-4.5,-1.5,92,32,63,3.01,8.3,1.39,0.0,0.0,1.07,춘천,37.9026,127.7358,2023-01-05
4.3,-4.4,-0.9,99,48,76,2.75,7.1,1.22,0.4,0.0,0.86,춘천,37.9026,127.7358,2023-01-06
3.6,-3.4,0.2,99,54,79,3.55,8.7,1.74,4.5,0.0,0.66,춘천,37.9026,127.7358,2023-01-07
5.4,-4.9,-0.7,99,33,73,2.84,7.4,1.36,0.0,0.0,1.04,춘천,37.9026,127.7358,2023-01-08
6.6,-3.9,1.8,88,38,68,3.21,8.3,1.49,0.0,0.0,1.2,춘천,37.9026,127.7358,2023-01-09
7.1,-4.9,-0.5,92,26,66,2.5,6.1,1.39,0.0,0.0,1.23,춘천,37.9026,127.7358,2023-01-10
7.9,-4.9,0.1,99,23,67,2.33,6.2,0.94,0.0,0.0,1.24,춘천,37.9026,127.7358,2023-01-11
10.8,-3.1,2.5,86,19,55,2.73,4.4,1.05,0.0,0.0,1.32,춘천,37.9026,127.7358,2023-01-12
5.7,1.2,3.4,96,56,87,3.4,6.8,1.99,21.4,21.4,0.39,춘천,37.9026,127.7358,2023-01-13
6.1,1.7,4.0,95,76,85,4.55,11.5,3.24,4.6,1.3,0.46,춘천,37.9026,127.7358,2023-01-14
2.9,-2.6,0.9,92,74,84,3.18,7.7,2.01,11.8,0.0,0.37,춘천,37.9026,127.7358,2023-01-15
-0.4,-7.0,-4.0,83,36,63,2.55,7.0,1.51,0.0,0.0,0.93,춘천,37.9026,127.7358,2023-01-16
0.9,-7.3,-4.0,76,37,59,2.98,7.8,1.47,0.0,0.0,0.82,춘천,37.9026,127.7358,2023-01-17
1.9,-6.3,-3.2,88,25,64,2.93,7.5,1.39,0.0,0.0,1.09,춘천,37.9026,127.7358,2023-01-18
3.5,-7.1,-2.0,93,39,68,5.14,12.6,2.25,0.3,0.0,1.12,춘천,37.9026,127.7358,2023-01-19
0.7,-8.6,-4.1,89,29,54,4.81,12.6,3.14,0.2,0.0,1.07,춘천,37.9026,127.7358,2023-01-20
-0.4,-9.9,-6.0,96,17,62,2.62,7.4,1.23,0.0,0.0,1.01,춘천,37.9026,127.7358,2023-01-21
3.1,-5.0,-1.5,99,40,67,1.52,4.2,0.89,0.2,0.0,0.75,춘천,37.9026,127.7358,2023-01-22
5.0,-6.7,-0.7,100,29,64,4.1,10.3,2.08,0.0,0.0,1.37,춘천,37.9026,127.7358,2023-01-23
-8.1,-17.6,-14.2,52,22,35,4.71,12.1,3.37,0.0,0.0,0.81,춘천,37.9026,127.7358,2023-01-24
-6.8,-18.1,-12.2,59,18,34,3.23,8.6,1.81,0.0,0.0,0.88,춘천,37.9026,127.7358,2023-01-25
-0.1,-10.4,-4.6,72,40,54,3.26,8.3,2.01,0.5,0.0,0.89,춘천,37.9026,127.7358,2023-01-26
-4.5,-10.5,-8.1,94,22,57,4.37,11.0,2.3,0.0,0.0,1.01,춘천,37.9026,127.7358,2023-01-27
-2.5,-12.3,-7.5,73,25,43,4.9,11.9,2.09,0.0,0.0,1.11,춘천,37.9026,127.7358,2023-01-28
2.3,-9.8,-4.3,78,49,65,6.36,16.0,2.34,0.7,0.0,0.84,춘천,37.9026,127.7358,2023-01-29
2.4,-8.2,-3.6,94,29,62,3.23,8.4,1.78,0.0,0.0,1.24,춘천,37.9026,127.7358,2023-01-30
7.2,-6.5,-0.2,87,35,66,5.16,13.1,2.09,0.3,0.2,1.38,춘천,37.9026,127.7358,2023-01-31
4.3,-4.4,0.3,93,34,65,4.68,11.6,2.65,0.0,0.0,1.44,춘천,37.9026,127.7358,2023-02-01
2.4,-5.6,-2.7,65,20,45,2.67,7.1,1.49,0.0,0.0,1.23,춘천,37.9026,127.7358,2023-02-02
4.0,-5.3,-1.9,60,13,35,2.95,7.5,1.42,0.0,0.0,1.46,춘천,37.9026,127.7358,2023-02-03
3.7,-7.2,-2.7,75,24,49,3.5,9.4,1.81,0.0,0.0,1.47,춘천,37.9026,127.7358,2023-02-04
6.2,-5.5,-1.3,83,37,62,3.55,9.1,1.84,0.0,0.0,1.29,춘천,37.9026,127.7358,2023-02-05
8.3,-4.6,0.4,92,34,70,2.0,4.7,1.03,0.0,0.0,1.4,춘천,37.9026,127.7358,2023-02-06
9.7,-3.8,0.9,91,35,73,2.35,6.4,1.66,0.0,0.0,1.4,춘천,37.9026,127.7358,2023-02-07
7.9,-4.0,0.3,94,23,62,3.23,8.2,1.59,0.0,0.0,1.73,춘천,37.9026,127.7358,2023-02-08
8.8,-5.4,0.9,86,33,59,4.32,10.7,2.13,0.2,0.0,1.58,춘천,37.9026,127.7358,2023-02-09
8.4,-3.3,2.8,95,52,78,3.14,8.0,1.65,1.3,0.2,1.25,춘천,37.9026,127.7358,2023-02-10
7.9,-4.6,0.5,90,40,71,2.62,7.0,1.19,0.0,0.0,1.3,춘천,37.9026,127.7358,2023-02-11
11.1,-4.1,2.3,89,30,68,4.19,9.9,1.94,0.0,0.0,1.56,춘천,37.9026,127.7358,2023-02-12
6.4,1.0,3.6,86,58,74,3.61,9.1,2.81,0.0,0.0,0.93,춘천,37.9026,127.7358,2023-02-13
5.3,-3.7,-0.0,93,37,65,4.58,11.6,2.24,0.0,0.0,1.46,춘천,37.9026,127.7358,2023-02-14
5.1,-3.5,0.1,84,48,60,3.11,7.8,2.12,0.0,0.0,1.36,춘천,37.9026,127.7358,2023-02-15
5.7,-3.4,0.3,88,47,72,5.02,12.6,2.14,0.3,0.0,1.12,춘천,37.9026,127.7358,2023-02-16
8.7,-3.9,1.7,87,35,64,2.76,7.4,1.45,0.0,0.0,1.76,춘천,37.9026,127.7358,2023-02-17
7.8,-2.5,3.1,84,53,69,1.56,4.2,1.1,0.0,0.0,0.69,춘천,37.9026,127.7358,2023-02-18
6.0,-2.6,2.5,82,30,58,4.41,11.4,2.54,0.0,0.0,1.63,춘천,37.9026,127.7358,2023-02-19
1.7,-5.3,-2.2,80,26,48,4.94,12.3,2.74,0.0,0.0,1.73,춘천,37.9026,127.7358,2023-02-20
3.8,-5.8,-2.0,62,24,40,2.28,5.8,1.28,0.0,0.0,1.77,춘천,37.9026,127.7358,2023-02-21
6.9,-3.9,0.1,62,15,41,3.89,10.0,1.7,0.0,0.0,1.98,춘천,37.9026,127.7358,2023-02-22
9.2,-4.9,1.5,87,42,64,3.13,7.7,1.53,0.0,0.0,1.89,춘천,37.9026,127.7358,2023-02-23
8.0,-1.9,2.0,92,27,60,3.32,9.0,1.76,0.0,0.0,2.06,춘천,37.9026,127.7358,2023-02-24
6.0,-4.8,0.0,74,29,50,2.94,7.8,1.37,0.0,0.0,1.89,춘천,37.9026,127.7358,2023-02-25
8.9,-4.0,0.7,73,20,48,2.75,7.3,1.21,0.0,0.0,2.03,춘천,37.9026,127.7358,2023-02-26
12.0,-4.3,1.9,85,15,57,3.48,8.8,1.56,0.0,0.0,2.32,춘천,37.9026,127.7358,2023-02-27
9.2,-4.0,2.7,88,45,65,4.74,11.9,2.6,0.0,0.0,1.97,춘천,37.9026,127.7358,2023-02-28
9.0,0.7,4.6,89,30,61,4.85,11.8,2.15,0.0,0.0,1.72,춘천,37.9026,127.7358,2023-03-01
6.3,-5.2,0.5,67,24,42,3.81,9.4,2.26,0.0,0.0,2.27,춘천,37.9026,127.7358,2023-03-02
10.3,-4.9,1.9,88,45,67,4.28,10.6,2.37,0.0,0.0,2.06,춘천,37.9026,127.7358,2023-03-03
13.3,-2.3,4.3,97,32,73,2.24,5.3,1.21,0.0,0.0,2.31,춘천,37.9026,127.7358,2023-03-04
15.1,-1.8,5.3,92,26,64,3.28,8.3,1.6,0.0,0.0,2.57,춘천,37.9026,127.7358,2023-03-05
14.2,-2.7,5.3,87,18,54,3.62,9.1,1.69,0.0,0.0,2.84,춘천,37.9026,127.7358,2023-03-06
17.3,3.6,8.9,94,48,61,3.78,9.8,1.91,0.0,0.0,2.73,춘천,37.9026,127.7358,2023-03-07
13.9,2.4,8.1,98,62,84,4.61,12.3,1.93,6.8,6.8,1.52,춘천,37.9026,127.7358,2023-03-08
15.8,6.2,10.0,95,52,81,3.83,9.9,1.91,7.1,7.1,1.75,춘천,37.9026,127.7358,2023-03-09
20.6,1.1,10.4,93,30,68,3.42,8.7,1.39,0.0,0.0,2.89,춘천,37.9026,127.7358,2023-03-10
21.6,8.2,13.7,85,26,56,3.61,9.1,1.46,0.0,0.0,3.16,춘천,37.9026,127.7358,2023-03-11
9.5,-0.9,5.7,92,44,71,4.08,10.8,2.12,9.5,9.5,0.74,춘천,37.9026,127.7358,2023-03-12
